date,district,rainfall_mm,temperature_c,humidity_p,event_label
2025-05-04,Alappuzha,3.2,36.8,74.3,None
2025-05-05,Alappuzha,2.7,36.2,64.7,None
2025-05-06,Alappuzha,2.1,32.6,69.2,None
2025-05-07,Alappuzha,8.2,37.4,80.7,Heatwave
2025-05-08,Alappuzha,7.4,35.1,72.7,None
2025-05-09,Alappuzha,0.4,28.6,82.0,None
2025-05-10,Alappuzha,5.3,42.7,80.9,Heatwave
2025-05-11,Alappuzha,5.7,37.5,57.3,Heatwave
2025-05-12,Alappuzha,8.9,39.8,64.7,Heatwave
2025-05-13,Alappuzha,6.1,28.0,76.5,None
2025-05-14,Alappuzha,3.0,31.1,76.2,None
2025-05-15,Alappuzha,6.5,37.9,56.9,Heatwave
2025-05-16,Alappuzha,4.7,30.4,52.9,None
2025-05-17,Alappuzha,5.7,33.6,78.1,None
2025-05-18,Alappuzha,0.4,29.1,67.0,None
2025-05-19,Alappuzha,0.2,30.8,68.6,None
2025-05-20,Alappuzha,5.2,35.2,81.4,None
2025-05-21,Alappuzha,2.0,36.8,69.0,None
2025-05-22,Alappuzha,8.7,34.7,58.4,None
2025-05-23,Alappuzha,6.2,38.0,88.7,Heatwave
2025-05-24,Alappuzha,9.2,34.8,68.5,None
2025-05-25,Alappuzha,9.3,38.6,74.1,Heatwave
2025-05-26,Alappuzha,7.2,35.2,65.1,None
2025-05-27,Alappuzha,5.4,35.0,65.0,None
2025-05-28,Alappuzha,6.4,35.3,72.7,None
2025-05-29,Alappuzha,9.7,39.3,80.4,Heatwave
2025-05-30,Alappuzha,5.6,35.4,60.4,None
2025-05-31,Alappuzha,5.7,39.8,74.6,Heatwave
2025-06-01,Alappuzha,32.1,22.9,91.1,None
2025-06-02,Alappuzha,22.4,27.0,88.7,None
2025-06-03,Alappuzha,94.8,24.2,88.3,None
2025-06-04,Alappuzha,101.4,27.5,95.4,None
2025-06-05,Alappuzha,3.4,23.7,85.4,None
2025-06-06,Alappuzha,69.3,26.3,91.9,None
2025-06-07,Alappuzha,99.8,22.7,96.9,None
2025-06-08,Alappuzha,15.9,26.5,90.4,None
2025-06-09,Alappuzha,38.8,22.5,92.8,None
2025-06-10,Alappuzha,18.3,24.3,89.9,None
2025-06-11,Alappuzha,30.5,28.6,90.6,None
2025-06-12,Alappuzha,78.1,28.6,89.9,None
2025-06-13,Alappuzha,31.8,27.2,95.2,None
2025-06-14,Alappuzha,44.7,28.5,76.4,None
2025-06-15,Alappuzha,55.7,23.2,88.3,None
2025-06-16,Alappuzha,46.2,24.1,90.0,None
2025-06-17,Alappuzha,42.8,28.6,89.0,None
2025-06-18,Alappuzha,6.3,25.5,84.5,None
2025-06-19,Alappuzha,31.0,28.6,91.2,None
2025-06-20,Alappuzha,17.9,27.6,93.8,None
2025-06-21,Alappuzha,35.6,20.7,94.7,None
2025-06-22,Alappuzha,29.9,25.8,93.1,None
2025-06-23,Alappuzha,19.9,27.5,97.1,None
2025-06-24,Alappuzha,35.9,23.4,82.2,None
2025-06-25,Alappuzha,12.8,25.1,95.7,None
2025-06-26,Alappuzha,33.5,26.0,90.7,None
2025-06-27,Alappuzha,77.2,24.3,92.6,None
2025-06-28,Alappuzha,26.1,28.5,89.0,None
2025-06-29,Alappuzha,19.2,28.2,82.8,None
2025-06-30,Alappuzha,126.6,25.9,94.7,None
2025-07-01,Alappuzha,108.5,27.4,87.5,None
2025-07-02,Alappuzha,69.4,24.4,85.7,None
2025-07-03,Alappuzha,41.3,22.9,93.4,None
2025-07-04,Alappuzha,64.6,26.9,83.4,None
2025-07-05,Alappuzha,50.5,29.5,88.7,None
2025-07-06,Alappuzha,29.9,24.5,91.7,None
2025-07-07,Alappuzha,21.0,26.0,93.8,None
2025-07-08,Alappuzha,95.6,28.5,82.5,None
2025-07-09,Alappuzha,63.9,22.2,85.6,None
2025-07-10,Alappuzha,58.1,25.7,89.4,None
2025-07-11,Alappuzha,34.8,24.3,88.3,None
2025-07-12,Alappuzha,30.9,25.5,93.8,None
2025-07-13,Alappuzha,10.9,23.2,89.5,None
2025-07-14,Alappuzha,25.1,25.7,81.5,None
2025-07-15,Alappuzha,118.2,23.5,92.9,None
2025-07-16,Alappuzha,4.1,27.8,88.6,None
2025-07-17,Alappuzha,55.2,27.1,94.1,None
2025-07-18,Alappuzha,72.5,25.8,87.0,None
2025-07-19,Alappuzha,6.4,25.9,94.7,None
2025-07-20,Alappuzha,10.3,25.7,85.7,None
2025-07-21,Alappuzha,81.4,25.2,99.7,None
2025-07-22,Alappuzha,22.0,28.1,93.7,None
2025-07-23,Alappuzha,36.6,24.7,81.9,None
2025-07-24,Alappuzha,30.9,24.9,85.9,None
2025-07-25,Alappuzha,18.5,25.4,82.5,None
2025-07-26,Alappuzha,37.7,28.9,84.4,None
2025-07-27,Alappuzha,86.7,24.6,88.7,None
2025-07-28,Alappuzha,27.7,26.2,81.5,None
2025-07-29,Alappuzha,45.0,25.2,93.7,None
2025-07-30,Alappuzha,22.2,24.4,85.3,None
2025-07-31,Alappuzha,19.5,24.8,89.6,None
2025-08-01,Alappuzha,81.9,26.0,87.5,None
2025-08-02,Alappuzha,35.3,23.2,79.8,None
2025-08-03,Alappuzha,46.6,25.5,88.1,None
2025-08-04,Alappuzha,8.2,25.5,95.1,None
2025-08-05,Alappuzha,7.5,25.3,87.3,None
2025-08-06,Alappuzha,22.9,26.4,89.7,None
2025-08-07,Alappuzha,7.5,25.0,92.6,None
2025-08-08,Alappuzha,39.2,24.4,84.9,None
2025-08-09,Alappuzha,35.5,25.4,93.1,None
2025-08-10,Alappuzha,38.2,24.2,91.4,None
2025-08-11,Alappuzha,33.6,23.6,90.6,None
2025-08-12,Alappuzha,33.2,22.9,88.9,None
2025-08-13,Alappuzha,19.6,25.1,91.3,None
2025-08-14,Alappuzha,19.0,24.7,98.4,None
2025-08-15,Alappuzha,40.4,27.6,85.3,None
2025-08-16,Alappuzha,48.8,25.3,87.0,None
2025-08-17,Alappuzha,12.7,25.5,93.2,None
2025-08-18,Alappuzha,57.9,30.0,89.1,None
2025-08-19,Alappuzha,61.0,25.3,94.1,None
2025-08-20,Alappuzha,87.0,26.8,99.2,None
2025-08-21,Alappuzha,23.1,25.4,83.1,None
2025-08-22,Alappuzha,11.2,23.2,89.7,None
2025-08-23,Alappuzha,29.3,27.8,91.3,None
2025-08-24,Alappuzha,3.6,26.6,84.9,None
2025-08-25,Alappuzha,61.3,27.6,86.4,None
2025-08-26,Alappuzha,48.8,29.0,89.8,None
2025-08-27,Alappuzha,44.7,27.6,83.9,None
2025-08-28,Alappuzha,6.0,29.3,94.1,None
2025-08-29,Alappuzha,13.4,26.9,90.7,None
2025-08-30,Alappuzha,22.5,30.4,87.0,None
2025-08-31,Alappuzha,76.1,21.1,89.9,None
2025-09-01,Alappuzha,43.9,29.1,84.3,None
2025-09-02,Alappuzha,48.2,26.4,92.6,None
2025-09-03,Alappuzha,75.3,25.8,94.4,None
2025-09-04,Alappuzha,103.4,26.4,94.6,None
2025-09-05,Alappuzha,46.4,26.1,82.9,None
2025-09-06,Alappuzha,32.9,24.5,94.9,None
2025-09-07,Alappuzha,14.8,24.9,94.0,None
2025-09-08,Alappuzha,36.7,27.5,80.4,None
2025-09-09,Alappuzha,23.5,23.4,96.6,None
2025-09-10,Alappuzha,67.0,28.3,88.6,None
2025-09-11,Alappuzha,89.4,23.6,90.0,None
2025-09-12,Alappuzha,38.7,26.4,87.8,None
2025-09-13,Alappuzha,38.6,26.0,89.8,None
2025-09-14,Alappuzha,12.3,24.9,97.3,None
2025-09-15,Alappuzha,19.2,22.1,85.7,None
2025-09-16,Alappuzha,77.1,25.2,93.9,None
2025-09-17,Alappuzha,56.7,23.0,89.6,None
2025-09-18,Alappuzha,3.7,25.9,86.5,None
2025-09-19,Alappuzha,16.1,27.1,100.0,None
2025-09-20,Alappuzha,5.3,26.1,81.1,None
2025-09-21,Alappuzha,67.1,28.1,79.2,None
2025-09-22,Alappuzha,50.6,28.9,90.4,None
2025-09-23,Alappuzha,47.7,27.8,93.3,None
2025-09-24,Alappuzha,25.2,27.7,100.0,None
2025-09-25,Alappuzha,20.8,26.7,91.4,None
2025-09-26,Alappuzha,99.5,24.9,90.2,None
2025-09-27,Alappuzha,18.2,24.4,90.5,None
2025-09-28,Alappuzha,32.9,24.1,94.6,None
2025-09-29,Alappuzha,47.9,26.0,88.9,None
2025-09-30,Alappuzha,65.0,28.5,89.9,None
2025-10-01,Alappuzha,63.6,27.8,83.3,None
2025-10-02,Alappuzha,26.3,27.2,75.3,None
2025-10-03,Alappuzha,10.2,27.7,90.7,None
2025-10-04,Alappuzha,62.9,27.8,87.5,None
2025-10-05,Alappuzha,12.1,29.0,86.1,None
2025-10-06,Alappuzha,13.4,28.8,90.6,None
2025-10-07,Alappuzha,27.9,27.9,75.6,None
2025-10-08,Alappuzha,39.2,29.0,79.4,None
2025-10-09,Alappuzha,59.1,23.7,85.6,None
2025-10-10,Alappuzha,22.7,25.7,91.7,None
2025-10-11,Alappuzha,19.0,26.3,84.5,None
2025-10-12,Alappuzha,42.5,24.7,93.7,None
2025-10-13,Alappuzha,51.6,27.3,88.2,None
2025-10-14,Alappuzha,19.4,29.4,87.5,None
2025-10-15,Alappuzha,24.8,25.1,86.9,None
2025-10-16,Alappuzha,21.8,29.5,83.4,None
2025-10-17,Alappuzha,10.2,28.7,82.6,None
2025-10-18,Alappuzha,35.4,24.2,79.8,None
2025-10-19,Alappuzha,23.8,24.9,87.8,None
2025-10-20,Alappuzha,29.8,24.5,86.0,None
2025-10-21,Alappuzha,22.0,24.1,92.7,None
2025-10-22,Alappuzha,17.2,29.3,75.4,None
2025-10-23,Alappuzha,28.2,28.1,81.6,None
2025-10-24,Alappuzha,37.0,26.1,81.7,None
2025-10-25,Alappuzha,16.6,27.4,87.8,None
2025-10-26,Alappuzha,42.2,24.8,88.2,None
2025-10-27,Alappuzha,12.4,26.9,85.2,None
2025-10-28,Alappuzha,12.1,27.5,85.9,None
2025-10-29,Alappuzha,32.3,26.1,81.0,None
2025-10-30,Alappuzha,14.7,25.5,89.8,None
2025-10-31,Alappuzha,50.4,27.7,92.2,None
2025-11-01,Alappuzha,28.6,26.5,88.9,None
2025-11-02,Alappuzha,21.9,25.0,87.2,None
2025-11-03,Alappuzha,20.6,26.2,83.7,None
2025-11-04,Alappuzha,25.5,22.4,84.4,None
2025-11-05,Alappuzha,95.5,26.6,77.2,None
2025-11-06,Alappuzha,21.1,27.1,80.5,None
2025-11-07,Alappuzha,31.5,22.7,81.4,None
2025-11-08,Alappuzha,3.6,26.4,83.7,None
2025-11-09,Alappuzha,24.8,24.6,84.7,None
2025-11-10,Alappuzha,79.6,26.5,90.2,None
2025-11-11,Alappuzha,18.2,28.8,93.7,None
2025-11-12,Alappuzha,129.4,29.7,81.8,None
2025-11-13,Alappuzha,32.2,31.1,92.5,None
2025-11-14,Alappuzha,35.3,27.7,75.3,None
2025-11-15,Alappuzha,8.9,28.1,80.0,None
2025-11-16,Alappuzha,32.0,24.5,92.1,None
2025-11-17,Alappuzha,9.0,30.5,80.9,None
2025-11-18,Alappuzha,31.3,27.5,87.4,None
2025-11-19,Alappuzha,58.1,28.1,88.5,None
2025-11-20,Alappuzha,30.4,24.7,89.1,None
2025-11-21,Alappuzha,39.2,25.0,81.0,None
2025-11-22,Alappuzha,70.8,26.8,95.7,None
2025-11-23,Alappuzha,51.5,29.2,91.3,None
2025-11-24,Alappuzha,2.1,27.2,86.5,None
2025-11-25,Alappuzha,29.5,31.4,82.7,None
2025-11-26,Alappuzha,53.2,25.8,97.3,None
2025-11-27,Alappuzha,80.2,25.6,79.5,None
2025-11-28,Alappuzha,43.1,25.2,82.6,None
2025-11-29,Alappuzha,7.8,28.0,96.5,None
2025-11-30,Alappuzha,42.3,30.8,91.0,None
2025-12-01,Alappuzha,2.8,32.8,69.6,None
2025-12-02,Alappuzha,2.6,28.4,70.3,None
2025-12-03,Alappuzha,0.8,27.3,68.5,None
2025-12-04,Alappuzha,2.7,30.0,58.9,None
2025-12-05,Alappuzha,4.1,29.7,70.0,None
2025-12-06,Alappuzha,1.1,29.1,72.2,None
2025-12-07,Alappuzha,4.4,28.2,56.7,None
2025-12-08,Alappuzha,3.8,26.8,68.5,None
2025-12-09,Alappuzha,4.1,29.9,65.1,None
2025-12-10,Alappuzha,4.6,27.6,68.1,None
2025-12-11,Alappuzha,4.8,25.7,72.5,None
2025-12-12,Alappuzha,0.4,30.0,61.8,None
2025-12-13,Alappuzha,0.1,28.1,50.9,None
2025-12-14,Alappuzha,4.3,31.9,75.0,None
2025-12-15,Alappuzha,0.4,25.2,65.1,None
2025-12-16,Alappuzha,4.0,30.9,60.8,None
2025-12-17,Alappuzha,3.8,26.2,59.9,None
2025-12-18,Alappuzha,0.6,26.7,63.3,None
2025-12-19,Alappuzha,2.1,26.5,72.1,None
2025-12-20,Alappuzha,1.9,27.9,66.4,None
2025-12-21,Alappuzha,3.8,26.9,63.0,None
2025-12-22,Alappuzha,4.8,25.1,58.3,None
2025-12-23,Alappuzha,4.5,29.7,68.4,None
2025-12-24,Alappuzha,0.8,27.3,58.7,None
2025-12-25,Alappuzha,3.5,27.8,66.5,None
2025-12-26,Alappuzha,2.6,29.8,66.1,None
2025-12-27,Alappuzha,2.4,28.0,71.6,None
2025-12-28,Alappuzha,0.3,26.2,70.2,None
2025-12-29,Alappuzha,1.1,29.6,67.0,None
2025-12-30,Alappuzha,2.5,30.5,66.6,None
2025-12-31,Alappuzha,3.0,28.1,55.1,None
2026-01-01,Alappuzha,1.1,25.9,66.9,None
2026-01-02,Alappuzha,1.8,30.2,61.6,None
2026-01-03,Alappuzha,3.3,31.2,68.0,None
2026-01-04,Alappuzha,2.6,32.3,65.8,None
2026-01-05,Alappuzha,0.7,31.4,69.3,None
2026-01-06,Alappuzha,0.1,27.4,62.3,None
2026-01-07,Alappuzha,2.2,27.9,54.4,None
2026-01-08,Alappuzha,3.1,26.9,65.4,None
2026-01-09,Alappuzha,3.3,28.3,66.1,None
2026-01-10,Alappuzha,4.9,28.3,67.2,None
2026-01-11,Alappuzha,3.7,26.7,66.4,None
2026-01-12,Alappuzha,0.1,24.7,61.9,None
2026-01-13,Alappuzha,0.5,27.1,71.4,None
2026-01-14,Alappuzha,3.8,30.1,62.3,None
2026-01-15,Alappuzha,3.6,26.0,64.3,None
2026-01-16,Alappuzha,3.5,24.9,69.2,None
2026-01-17,Alappuzha,2.1,24.4,64.5,None
2026-01-18,Alappuzha,4.3,27.7,61.1,None
2026-01-19,Alappuzha,0.5,29.5,60.9,None
2026-01-20,Alappuzha,3.8,28.0,57.4,None
2026-01-21,Alappuzha,0.1,27.8,69.6,None
2026-01-22,Alappuzha,0.9,30.3,61.3,None
2026-01-23,Alappuzha,3.0,25.9,65.5,None
2026-01-24,Alappuzha,4.1,25.5,63.5,None
2026-01-25,Alappuzha,1.1,25.9,68.7,None
2026-01-26,Alappuzha,2.7,27.9,68.9,None
2026-01-27,Alappuzha,0.9,29.6,65.7,None
2026-01-28,Alappuzha,3.3,28.6,70.6,None
2026-01-29,Alappuzha,1.6,29.8,68.3,None
2026-01-30,Alappuzha,2.4,26.9,69.3,None
2026-01-31,Alappuzha,3.4,26.5,61.0,None
2026-02-01,Alappuzha,2.2,28.5,60.5,None
2026-02-02,Alappuzha,4.9,28.8,69.0,None
2026-02-03,Alappuzha,4.9,27.7,58.4,None
2026-02-04,Alappuzha,2.5,30.6,62.7,None
2026-02-05,Alappuzha,3.7,27.5,67.9,None
2026-02-06,Alappuzha,3.7,28.8,78.9,None
2026-02-07,Alappuzha,1.6,29.5,65.4,None
2026-02-08,Alappuzha,3.2,28.2,60.5,None
2026-02-09,Alappuzha,0.1,26.8,68.0,None
2026-02-10,Alappuzha,0.5,25.7,70.5,None
2026-02-11,Alappuzha,4.6,27.1,61.5,None
2026-02-12,Alappuzha,1.4,28.0,67.7,None
2026-02-13,Alappuzha,3.7,28.6,75.6,None
2026-02-14,Alappuzha,0.7,26.8,61.6,None
2023-02-15,Kottayam,0.7,27.5,66.4,None
2023-02-16,Kottayam,1.8,26.2,64.8,None
2023-02-17,Kottayam,0.1,26.9,60.1,None
2023-02-18,Kottayam,4.4,28.7,65.3,None
2023-02-19,Kottayam,1.6,29.1,59.2,None
2023-02-20,Kottayam,3.9,27.8,71.9,None
2023-02-21,Kottayam,3.8,30.7,69.3,None
2023-02-22,Kottayam,0.1,29.8,70.0,None
2023-02-23,Kottayam,2.9,28.8,61.3,None
2023-02-24,Kottayam,0.3,30.2,63.1,None
2023-02-25,Kottayam,4.2,26.7,64.6,None
2023-02-26,Kottayam,1.3,28.0,64.6,None
2023-02-27,Kottayam,4.2,29.7,74.7,None
2023-02-28,Kottayam,0.3,28.6,69.7,None
2023-03-01,Kottayam,5.2,35.3,79.5,None
2023-03-02,Kottayam,9.8,34.8,69.3,None
2023-03-03,Kottayam,1.6,29.0,76.3,None
2023-03-04,Kottayam,9.7,33.1,72.4,None
2023-03-05,Kottayam,7.0,32.2,67.0,None
2023-03-06,Kottayam,1.7,30.5,91.9,None
2023-03-07,Kottayam,8.8,34.0,58.3,None
2023-03-08,Kottayam,7.6,35.0,78.8,None
2023-03-09,Kottayam,4.2,39.1,85.6,Heatwave
2023-03-10,Kottayam,5.4,35.5,43.4,None
2023-03-11,Kottayam,2.6,34.2,67.2,None
2023-03-12,Kottayam,4.3,31.9,70.6,None
2023-03-13,Kottayam,7.1,37.9,84.8,Heatwave
2023-03-14,Kottayam,5.6,34.6,80.9,None
2023-03-15,Kottayam,0.5,33.0,62.8,None
2023-03-16,Kottayam,0.6,34.1,80.7,None
2023-03-17,Kottayam,1.5,35.2,60.2,None
2023-03-18,Kottayam,7.8,35.1,74.5,None
2023-03-19,Kottayam,1.5,39.1,74.8,Heatwave
2023-03-20,Kottayam,3.3,32.5,71.6,None
2023-03-21,Kottayam,7.0,30.6,80.6,None
2023-03-22,Kottayam,7.6,30.8,76.8,None
2023-03-23,Kottayam,5.0,35.7,69.5,None
2023-03-24,Kottayam,7.9,30.0,81.0,None
2023-03-25,Kottayam,7.5,29.2,71.3,None
2023-03-26,Kottayam,6.8,33.1,59.9,None
2023-03-27,Kottayam,9.7,35.5,61.8,None
2023-03-28,Kottayam,8.7,34.4,90.5,None
2023-03-29,Kottayam,9.8,35.9,68.5,None
2023-03-30,Kottayam,4.5,33.5,71.9,None
2023-03-31,Kottayam,2.2,36.4,74.3,None
2023-04-01,Kottayam,6.5,35.3,63.5,None
2023-04-02,Kottayam,6.8,34.0,72.7,None
2023-04-03,Kottayam,4.2,32.9,70.9,None
2023-04-04,Kottayam,1.8,36.4,81.0,None
2023-04-05,Kottayam,5.6,37.3,66.8,Heatwave
2023-04-06,Kottayam,5.6,33.9,70.4,None
2023-04-07,Kottayam,6.0,32.8,82.6,None
2023-04-08,Kottayam,0.8,36.5,66.5,None
2023-04-09,Kottayam,8.0,37.3,68.0,Heatwave
2023-04-10,Kottayam,9.3,37.0,75.8,None
2023-04-11,Kottayam,1.0,35.1,75.5,None
2023-04-12,Kottayam,2.9,37.5,83.5,Heatwave
2023-04-13,Kottayam,7.8,37.1,66.4,Heatwave
2023-04-14,Kottayam,9.5,35.5,68.7,None
2023-04-15,Kottayam,2.6,31.9,56.7,None
2023-04-16,Kottayam,4.9,38.9,80.6,Heatwave
2023-04-17,Kottayam,9.3,33.3,67.0,None
2023-04-18,Kottayam,9.2,38.0,98.5,Heatwave
2023-04-19,Kottayam,5.7,36.2,76.8,None
2023-04-20,Kottayam,6.9,32.8,72.4,None
2023-04-21,Kottayam,1.2,33.7,77.8,None
2023-04-22,Kottayam,6.4,39.1,49.5,Heatwave
2023-04-23,Kottayam,3.8,35.2,66.0,None
2023-04-24,Kottayam,4.8,37.7,57.4,Heatwave
2023-04-25,Kottayam,2.0,36.6,44.2,None
2023-04-26,Kottayam,5.6,34.9,67.8,None
2023-04-27,Kottayam,6.9,34.4,68.4,None
2023-04-28,Kottayam,1.4,37.4,55.2,Heatwave
2023-04-29,Kottayam,8.5,33.6,83.9,None
2023-04-30,Kottayam,9.2,28.6,64.6,None
2023-05-01,Kottayam,5.2,31.2,62.1,None
2023-05-02,Kottayam,3.6,23.6,64.8,None
2023-05-03,Kottayam,9.9,33.9,71.9,None
2023-05-04,Kottayam,5.1,38.1,66.8,Heatwave
2023-05-05,Kottayam,1.6,37.0,50.2,Heatwave
2023-05-06,Kottayam,3.2,31.0,71.5,None
2023-05-07,Kottayam,5.2,34.4,67.1,None
2023-05-08,Kottayam,2.2,31.2,71.5,None
2023-05-09,Kottayam,1.6,30.0,42.5,None
2023-05-10,Kottayam,1.6,31.2,67.8,None
2023-05-11,Kottayam,4.5,30.4,57.3,None
2023-05-12,Kottayam,5.4,32.6,55.5,None
2023-05-13,Kottayam,5.0,41.0,71.8,Heatwave
2023-05-14,Kottayam,7.7,30.0,79.0,None
2023-05-15,Kottayam,6.0,32.8,64.2,None
2023-05-16,Kottayam,1.3,34.0,66.9,None
2023-05-17,Kottayam,6.7,37.4,61.6,Heatwave
2023-05-18,Kottayam,9.0,35.3,68.3,None
2023-05-19,Kottayam,5.0,30.7,58.0,None
2023-05-20,Kottayam,7.8,32.5,69.7,None
2023-05-21,Kottayam,4.7,35.0,75.1,None
2023-05-22,Kottayam,8.7,36.7,77.4,None
2023-05-23,Kottayam,5.7,30.8,65.0,None
2023-05-24,Kottayam,9.6,35.2,71.4,None
2023-05-25,Kottayam,0.6,38.3,55.2,Heatwave
2023-05-26,Kottayam,8.8,39.7,81.1,Heatwave
2023-05-27,Kottayam,7.0,32.7,69.1,None
2023-05-28,Kottayam,6.8,33.4,73.4,None
2023-05-29,Kottayam,4.6,33.2,67.7,None
2023-05-30,Kottayam,7.2,34.6,81.1,None
2023-05-31,Kottayam,7.3,28.3,77.5,None
2023-06-01,Kottayam,22.0,28.5,92.0,None
2023-06-02,Kottayam,87.6,26.3,87.4,None
2023-06-03,Kottayam,8.0,27.3,87.1,None
2023-06-04,Kottayam,54.1,25.0,93.2,None
2023-06-05,Kottayam,34.3,25.9,91.5,None
2023-06-06,Kottayam,37.7,24.7,89.2,None
2023-06-07,Kottayam,12.4,28.5,81.9,None
2023-06-08,Kottayam,46.7,23.9,91.1,None
2023-06-09,Kottayam,19.7,27.2,96.6,None
2023-06-10,Kottayam,23.1,26.9,88.8,None
2023-06-11,Kottayam,47.3,24.8,88.9,None
2023-06-12,Kottayam,147.2,26.9,90.3,None
2023-06-13,Kottayam,14.7,25.7,95.2,None
2023-06-14,Kottayam,100.3,25.8,96.8,None
2023-06-15,Kottayam,10.0,25.2,98.0,None
2023-06-16,Kottayam,34.5,28.1,85.7,None
2023-06-17,Kottayam,118.1,24.0,88.8,None
2023-06-18,Kottayam,68.2,24.9,83.9,None
2023-06-19,Kottayam,23.0,22.6,93.4,None
2023-06-20,Kottayam,52.9,23.9,95.0,None
2023-06-21,Kottayam,17.0,24.7,94.2,None
2023-06-22,Kottayam,51.5,27.3,90.3,None
2023-06-23,Kottayam,60.6,28.5,89.5,None
2023-06-24,Kottayam,14.9,27.8,91.7,None
2023-06-25,Kottayam,34.7,29.5,89.7,None
2023-06-26,Kottayam,47.6,27.1,89.7,None
2023-06-27,Kottayam,7.8,26.0,92.6,None
2023-06-28,Kottayam,70.6,26.4,90.6,None
2023-06-29,Kottayam,152.7,28.2,87.5,Flood
2023-06-30,Kottayam,56.4,22.8,89.4,None
2023-07-01,Kottayam,25.4,27.3,91.1,None
2023-07-02,Kottayam,25.3,24.5,84.6,None
2023-07-03,Kottayam,16.5,23.2,84.5,None
2023-07-04,Kottayam,64.5,28.7,99.1,None
2023-07-05,Kottayam,45.8,25.8,88.5,None
2023-07-06,Kottayam,23.8,24.5,86.6,None
2023-07-07,Kottayam,47.6,25.4,79.6,None
2023-07-08,Kottayam,29.4,23.7,98.5,None
2023-07-09,Kottayam,16.9,26.4,92.7,None
2023-07-10,Kottayam,43.5,23.5,79.1,None
2023-07-11,Kottayam,18.3,25.8,87.2,None
2023-07-12,Kottayam,19.3,24.2,72.9,None
2023-07-13,Kottayam,22.9,26.2,91.6,None
2023-07-14,Kottayam,98.2,25.0,93.3,None
2023-07-15,Kottayam,6.1,25.7,96.3,None
2023-07-16,Kottayam,38.3,28.0,90.0,None
2023-07-17,Kottayam,14.9,23.3,94.0,None
2023-07-18,Kottayam,27.3,28.4,97.1,None
2023-07-19,Kottayam,59.3,23.1,94.1,None
2023-07-20,Kottayam,10.3,27.9,83.7,None
2023-07-21,Kottayam,81.0,26.7,85.2,None
2023-07-22,Kottayam,57.8,23.2,88.7,None
2023-07-23,Kottayam,26.8,25.0,87.8,None
2023-07-24,Kottayam,40.1,23.8,90.4,None
2023-07-25,Kottayam,25.6,26.6,84.7,None
2023-07-26,Kottayam,48.8,24.1,91.2,None
2023-07-27,Kottayam,10.7,25.9,80.5,None
2023-07-28,Kottayam,44.2,24.3,93.0,None
2023-07-29,Kottayam,9.5,27.4,91.2,None
2023-07-30,Kottayam,94.1,27.4,93.0,None
2023-07-31,Kottayam,10.6,26.2,86.6,None
2023-08-01,Kottayam,13.1,25.3,88.8,None
2023-08-02,Kottayam,12.3,26.9,92.9,None
2023-08-03,Kottayam,64.4,28.4,90.3,None
2023-08-04,Kottayam,87.9,24.6,93.4,None
2023-08-05,Kottayam,18.6,27.1,84.1,None
2023-08-06,Kottayam,13.3,25.8,86.6,None
2023-08-07,Kottayam,77.7,24.7,94.8,None
2023-08-08,Kottayam,55.8,24.0,90.8,None
2023-08-09,Kottayam,28.3,27.6,91.8,None
2023-08-10,Kottayam,61.0,26.4,80.6,None
2023-08-11,Kottayam,47.0,26.4,88.1,None
2023-08-12,Kottayam,92.9,29.5,82.0,None
2023-08-13,Kottayam,22.7,27.6,88.7,None
2023-08-14,Kottayam,32.3,27.2,94.1,None
2023-08-15,Kottayam,41.6,26.0,78.5,None
2023-08-16,Kottayam,29.5,24.1,84.8,None
2023-08-17,Kottayam,20.5,27.0,89.5,None
2023-08-18,Kottayam,97.6,25.6,87.6,None
2023-08-19,Kottayam,8.7,28.3,79.0,None
2023-08-20,Kottayam,51.5,23.1,86.8,None
2023-08-21,Kottayam,29.7,27.3,84.4,None
2023-08-22,Kottayam,31.3,23.0,83.6,None
2023-08-23,Kottayam,9.3,26.1,95.7,None
2023-08-24,Kottayam,61.6,25.8,93.6,None
2023-08-25,Kottayam,70.2,24.4,86.5,None
2023-08-26,Kottayam,40.1,23.7,83.0,None
2023-08-27,Kottayam,51.4,25.2,89.2,None
2023-08-28,Kottayam,6.6,28.0,93.6,None
2023-08-29,Kottayam,10.9,27.3,85.8,None
2023-08-30,Kottayam,21.0,25.3,95.0,None
2023-08-31,Kottayam,21.6,24.0,90.4,None
2023-09-01,Kottayam,69.7,24.5,90.9,None
2023-09-02,Kottayam,40.9,32.6,90.1,None
2023-09-03,Kottayam,35.3,29.1,88.3,None
2023-09-04,Kottayam,77.1,25.0,90.5,None
2023-09-05,Kottayam,44.3,23.9,94.0,None
2023-09-06,Kottayam,12.5,26.1,89.0,None
2023-09-07,Kottayam,73.0,23.5,89.0,None
2023-09-08,Kottayam,0.4,23.0,78.9,None
2023-09-09,Kottayam,3.8,26.2,93.2,None
2023-09-10,Kottayam,36.2,21.0,86.2,None
2023-09-11,Kottayam,34.6,23.2,99.2,None
2023-09-12,Kottayam,25.2,25.5,88.7,None
2023-09-13,Kottayam,16.5,28.2,94.4,None
2023-09-14,Kottayam,8.0,25.5,93.0,None
2023-09-15,Kottayam,71.3,22.8,86.3,None
2023-09-16,Kottayam,40.5,24.2,89.8,None
2023-09-17,Kottayam,35.6,25.9,90.3,None
